generation,max_fitness
532,10
533,10
534,20
535,20
536,10
537,0
538,20
539,10
540,10
541,10
542,10
543,10
544,30
545,0
546,20
547,30
548,20
549,10
550,10
551,0
552,0
553,0
554,10
555,20
556,30
557,20
558,10
559,0
560,0
561,0
562,0
563,10
564,10
565,10
566,20
567,10
568,10
569,10
570,20
571,20
572,0
573,10
574,10
575,10
576,10
577,0
578,10
579,0
580,10
581,20
582,10
583,10
584,20
585,0
586,20
587,10
588,10
589,10
590,10
591,10
592,20
593,10
594,0
595,10
596,20
597,10
598,20
599,10
600,20
601,10
602,20
603,0
604,0
605,20
606,0
607,10
608,20
609,10
610,10
611,10
612,10
613,20
614,20
615,0
616,10
617,10
618,10
619,10
620,10
621,0
622,20
623,10
624,10
625,20
626,30
627,10
628,10
629,30
630,10
631,0
632,0
633,10
634,10
635,10
636,30
637,0
638,10
639,10
640,10
641,0
642,10
643,10
644,10
645,10
646,10
647,10
648,0
649,10
650,0
651,0
652,0
653,0
654,20
655,0
656,10
657,0
658,10
659,10
660,20
661,10
662,10
663,0
664,30
665,0
666,10
667,0
668,10
669,10
670,0
671,10
672,0
673,20
674,0
675,0
676,0
677,10
678,10
679,0
680,10
681,10
682,10
683,10
684,10
685,0
686,0
687,10
688,10
689,10
690,0
691,10
692,60
693,10
694,0
695,20
696,20
697,20
698,10
699,0
700,10
701,10
702,20
703,20
704,20
705,10
706,30
707,0
708,10
709,10
710,10
711,10
712,0
713,10
714,10
715,10
716,10
717,0
718,40
719,10
720,0
721,30
722,0
723,0
724,0
725,10
726,0
727,0
728,10
729,10
730,0
731,20
732,10
733,0
734,10
735,0
736,10
737,0
738,0
739,0
740,30
741,0
742,30
743,30
744,10
745,0
746,0
747,0
748,10
749,10
750,20
751,10
752,10
753,0
754,0
755,10
756,10
757,0
758,10
759,0
760,20
761,10
762,10
763,10
764,0
765,10
766,10
767,10
768,0
769,30
770,10
771,0
772,10
773,0
774,10
775,10
776,0
777,0
778,10
779,0
780,0
781,0
782,10
783,10
784,10
785,0
786,10
787,10
788,10
789,10
790,0
791,20
792,0
793,0
794,20
795,10
796,10
797,10
798,10
799,10
800,0
801,0
802,30
803,10
804,0
805,10
806,10
807,0
808,10
809,0
810,10
811,10
812,10
813,10
814,0
815,0
816,0
817,0
818,30
819,10
820,10
821,20
822,0
823,0
824,10
825,20
826,0
827,10
828,0
829,30
830,10
831,0
832,30
833,20
834,10
835,10
836,10
837,10
838,0
839,0
840,20
841,10
842,0
843,0
844,10
845,0
846,0
847,0
848,10
849,20
850,30
851,0
852,20
853,0
854,0
855,20
856,10
857,0
858,10
859,10
860,10
861,20
862,10
863,0
864,20
865,10
866,10
867,0
868,0
869,0
870,0
871,10
872,0
873,0
874,20
875,10
876,10
877,30
878,0
879,0
880,0
881,0
882,10
883,10
884,0
885,10
886,10
887,20
888,20
889,20
890,10
891,0
892,20
893,10
894,0
895,0
896,10
897,20
898,10
899,20
900,30
901,30
902,20
903,20
904,20
905,0
906,10
907,10
908,0
909,10
910,0
911,0
912,0
913,10
914,0
915,0
916,0
917,20
918,0
919,10
920,0
921,0
922,10
923,20
924,10
925,10
926,10
927,0
928,10
929,0
930,10
931,0
932,10
933,10
934,10
935,10
936,20
937,10
938,0
939,10
940,20
941,10
942,10
943,40
944,10
945,10
946,20
947,0
948,50
949,10
950,20
951,10
952,20
953,20
954,10
955,20
956,10
957,10
958,40
959,10
960,10
961,40
962,0
963,10
964,0
965,70
966,20
967,20
968,10
969,0
970,10
971,10
972,20
973,10
974,0
975,30
976,40
977,10
978,0
979,20
980,20
981,10
982,10
983,0
984,10
985,0
986,10
987,0
988,0
989,20
990,0
991,10
992,20
993,10
994,20
995,20
996,0
997,10
998,0
999,10
1000,10
1001,0
1002,20
1003,0
1004,10
1005,10
1006,10
1007,0
1008,20
1009,0
1010,0
1011,30
1012,20
1013,0
1014,10
1015,20
1016,10
1017,0
1018,30
1019,0
1020,30
1021,20
1022,10
1023,10
1024,20
1025,30
1026,0
1027,10
1028,10
1029,20
1030,10
1031,10
1032,10
1033,0
1034,0
1035,0
1036,20
1037,20
1038,0
1039,10
1040,10
1041,20
1042,10
1043,20
1044,0
1045,10
1046,10
1047,10
1048,10
1049,20
1050,10
1051,10
1052,0
1053,30
1054,0
1055,0
1056,20
1057,10
1058,20
1059,10
1060,0
1061,0
1062,10
1063,20
1064,10
1065,20
1066,10
1067,10
1068,30
1069,10
1070,20
1071,0
1072,20
1073,10
1074,0
1075,0
1076,20
1077,30
1078,20
1079,50
1080,0
1081,40
1082,20
1083,10
1084,10
1085,10
1086,20
1087,0
1088,10
1089,10
1090,10
1091,0
1092,30
1093,10
1094,20
1095,20
1096,20
1097,20
1098,20
1099,10
1100,30
1101,20
1102,10
1103,30
1104,30
1105,20
1106,10
1107,10
1108,10
1109,20
1110,40
1111,40
1112,40
1113,20
1114,0
1115,20
1116,20
1117,30
1118,20
1119,30
1120,10
1121,10
1122,20
1123,10
1124,0
1125,10
1126,10
1127,0
1128,20
1129,0
1130,0
1131,20
1132,0
1133,30
1134,10
1135,90
1136,0
1137,20
1138,10
1139,20
1140,20
1141,0
1142,20
1143,20
1144,0
1145,10
1146,0
1147,0
1148,10
1149,0
1150,10
1151,10
1152,20
1153,10
1154,10
1155,10
1156,0
1157,20
1158,10
1159,10
1160,20
1161,40
1162,10
1163,10
1164,10
1165,30
1166,20
1167,0
1168,20
1169,30
1170,10
1171,10
1172,0
1173,50
1174,20
1175,10
1176,10
1177,10
1178,0
1179,0
1180,20
1181,10
1182,40
1183,70
1184,30
1185,20
1186,20
1187,10
1188,30
1189,0
1190,0
1191,10
1192,10
1193,40
1194,10
1195,40
1196,20
1197,10
1198,20
1199,0
1200,10
1201,10
1202,30
1203,20
1204,10
1205,10
1206,20
1207,0
1208,20
1209,20
1210,30
1211,0
1212,10
1213,10
1214,10
1215,0
1216,20
1217,10
1218,70
1219,10
1220,20
1221,60
1222,20
1223,20
1224,30
1225,0
1226,20
1227,40
1228,10
1229,10
1230,20
1231,20
1232,20
1233,10
1234,10
1235,40
1236,30
1237,20
1238,0
1239,20
1240,0
1241,20
1242,20
1243,10
1244,20
1245,10
1246,30
1247,40
1248,20
1249,60
1250,30
1251,30
1252,30
1253,50
1254,40
1255,10
1256,30
1257,20
1258,0
1259,20
1260,20
1261,10
1262,10
1263,10
1264,0
1265,10
1266,20
1267,20
1268,50
1269,0
1270,0
1271,20
1272,10
1273,0
1274,20
1275,20
1276,60
1277,0
1278,10
1279,10
1280,10
1281,10
1282,0
1283,40
1284,0
1285,0
1286,20
1287,10
1288,10
1289,80
1290,30
